0.7485046116943391 0.8509173539969649
0.2556994432975115 0.28044508050656836
0.7207515766368209 0.004173063414479761
0.8261660297349445 0.008116346275691244
0.1308079189824538 0.5614694654097261
0.4149641680688987 0.737850556539304
0.7303339944586169 0.6426606694418966
0.7984774442613763 0.04569164523642322
0.5280569176474885 0.7970300969246038
0.9371988852579454 0.49474188529549457
0.7977695814951039 0.8068097392474731
0.44427019483133834 0.7935660368614501
0.6445022568128432 0.9103965581604633
0.10947190423825359 0.5796365117873917
0.0610183311277388 0.7587903762698402
0.3711053798580194 0.3177171381411268
0.3469487023229495 0.9722291301413172
0.8143210842708866 0.9525507014087061
0.3532442513815869 0.28556055836529404
0.38213330180818106 0.25434061636553085
0.05758899219296687 0.9176077676780284
0.4519630557908021 0.24321455182546303
0.7899662402714653 0.8300138541344715
0.03717201904387668 0.312304492018296
0.021604737158467557 0.6830913166696458
0.07030725497888923 0.5100094074452641
0.8618317271254557 0.5675190066943036
0.6729235886859063 0.17010952930323409
0.07293864196903921 0.5129440658617134
0.5083442203627551 0.7827232863356647
